int64_field_0,venda_id,nome_produto,data_venda,quantidade
14820,8242,Tãmisa 15 60mcg + 15mcg 28 comprimidos revestidos,10-2024,1.0
15262,28218,Seebri 50mcg 30 cápsulas com pó para inalação + 1 inalador,10-2024,1.0
15405,5218,Cozaar 50mg 30 comprimidos revestidos,10-2024,1.0
15508,214,"Maxidex Pomada Oftálmica 1mg/g 3,5g",10-2024,1.0
15648,10558,Teolong 100mg 30 cápsulas com microgrânulos de liberação prolongada,10-2024,1.0
15784,8938,"Dalyne 3,0mg + 0,3mg 21 comprimidos revestidos",10-2024,1.0
16685,7174,Feldene 20mg 10 cápsulas,10-2024,1.0
16926,4798,Benicar 20mg 30 comprimidos revestidos,10-2024,1.0
18390,10582,Alenia Refil 6mcg + 200mcg 60 cápsulas inalatórias,10-2024,1.0
18684,4282,Caltren 10mg 30 comprimidos,10-2024,1.0
20330,22702,"Ivevi 2,5mg 28 comprimidos revestidos",10-2024,1.0
20915,29319,Biovicerin 12 flaconetes com 5ml cada,10-2024,1.0
21397,3730,"Flux SR 1,5mg 30 comprimidos revestidos",10-2024,1.0
22030,24838,Biovicerin 12 flaconetes com 5ml cada,10-2024,1.0
22484,7498,Profenid 20mg/ml Sabor Morango 20ml,10-2024,1.0
22846,17974,Melagrião Própolis e Gengibre Spray Sabor Laranja 30ml,10-2024,1.0
23308,850,Amome 50mcg Spray Nasal 120 acionamentos,10-2024,1.0
25244,8542,Mercilon 150mcg + 20mcg 21 comprimidos,10-2024,1.0
25547,7054,Permese 5mg/ml + 2mg/ml Solução Intramuscular com 1ml + seringa,10-2024,1.0
27075,15778,Winter Ap 6mg + 120mg 8 cápsulas,10-2024,1.0
27576,24226,"Nitrato de Prata Bastão 90,0% Ifal 0,8g",10-2024,1.0
29234,30228,Kit Solução para Lentes OPTI-FREE Express 355ml + 120ml + 1 Estojo para Lentes,10-2024,1.0
29540,25726,Androsten 94mg 30 comprimidos,10-2024,1.0
258,27118,Suplemento Alimentar Doss Zinco + Vitamina D3 2.000UI + 20mg 30 cápsulas gelatinosas,10-2024,2.0
460,17782,Flogoral 3mg Pastilhas Sabor Cereja 12un,10-2024,2.0
550,16714,"Nesina 12,5mg 30 comprimidos revestidos",10-2024,2.0
779,14278,Artroflan 150mg 60 comprimidos revestidos,10-2024,2.0
959,6886,Topison 1mg/g Pomada 20g,10-2024,2.0
1204,30239,Vick Pyrena Grip-7 10 Cápsulas,10-2024,2.0
2133,9814,Vick Pyrena Grip-7 10 Cápsulas,10-2024,2.0
2671,17362,Florax SM 50milhões/ml Pediátrico Sabor Framboesa 5 flaconetes com 5ml cada,10-2024,2.0
4081,26038,Ultrafer 100mg 30 comprimidos revestidos,10-2024,2.0
4579,28988,"Reduclim 2,5mg 35 comprimidos",10-2024,2.0
4803,17266,Azukon MR 30mg 100 comprimidos de liberação prolongada,10-2024,2.0
5543,6022,Analgésico CataflamPRO Emulgel 60g,10-2024,2.0
5620,23614,Pomada Lidopass 50mg/g Cimed Sabor Laranja 25g,10-2024,2.0
7275,29149,Maxalgina 1g 10 Comprimidos,10-2024,2.0
7325,562,Pergo 2mg/ml 120ml,10-2024,2.0
8244,15514,"Broncho - Vaxom 3,5mg 30 sachês de granulado",10-2024,2.0
8283,20158,ProVance Mini 360 mg Aché 5 sachês,10-2024,2.0
8695,30047,Ultrafer 100mg 30 comprimidos revestidos,10-2024,2.0
9291,3862,"Aradois H 50mg + 12,5mg 30 comprimidos revestidos",10-2024,2.0
9987,27961,Topison 1mg/g Pomada 20g,10-2024,2.0
10029,10366,Melocox 15mg 10 comprimidos,10-2024,2.0
10168,7906,Rubia 75mcg 84 comprimidos revestidos,10-2024,2.0
10234,22378,Listo 4mg 10 comprimidos de desintegração oral,10-2024,2.0
10872,18082,Solução Antisséptica Malvatricin Spray 50ml,10-2024,2.0
12001,22558,Motilium 1mg/ml Suspensão Oral 60ml,10-2024,2.0
13644,3538,"Ablok Plus 50mg + 12,5mg 60 comprimidos",10-2024,2.0
13944,24406,Helioral 250mg 60 cápsulas,10-2024,2.0
14321,20410,Floratil AT 250mg 6 cápsulas,10-2024,2.0
14488,19618,"Reduclim 2,5mg 35 comprimidos",10-2024,2.0
14798,20086,Probiótico ProHN 30 cápsulas,10-2024,2.0
14818,2158,Maxalgina 1g 10 Comprimidos,10-2024,2.0
16163,9682,Neolefrin Xarope Sabor Cereja Neo Química 60ml,10-2024,2.0
17207,25342,Pantogar Biolab 90 Cápsulas,10-2024,2.0
17977,4474,Renitec 5mg 30 comprimidos,10-2024,2.0
18026,4066,Holmes H 40mg + 25mg 30 comprimidos,10-2024,2.0
18040,4726,Norvasc 5mg 30 comprimidos,10-2024,2.0
18240,6130,Beserol 12 comprimidos,10-2024,2.0
18675,12502,Embo 5mg 60 comprimidos revestidos,10-2024,2.0
18952,8914,"Nuvaring 11,7mg + 2,7mg 1 sachê com 1 anel de uso ginecológico",10-2024,2.0
19082,22450,Enavo ODT 4mg 10 comprimidos EMS,10-2024,2.0
19310,20230,Suplemento Alimentar Probid 30 Cápsulas,10-2024,2.0
20197,11806,Antiácido Simeco Plus Sabor Hortelã 240ml,10-2024,2.0
20315,10654,Montelair 5mg Sabor Cereja 30 comprimidos mastigáveis,10-2024,2.0
20751,2194,Ibufran 400mg 8 cápsulas líquidas,10-2024,2.0
21593,9586,Apracur Duo 6 comprimidos,10-2024,2.0
24170,3262,SeloZok 50mg 30 comprimidos revestidos de liberação controlada,10-2024,2.0
24423,9046,Nordette 150/30mcg 63 drágeas,10-2024,2.0
24686,19402,Levoid 100mcg 30 comprimidos,10-2024,2.0
25975,30637,Holmes H 40mg + 25mg 30 comprimidos,10-2024,2.0
26003,29913,Ibufran 400mg 8 cápsulas líquidas,10-2024,2.0
27735,25882,Uro-Vaxom 6mg 30 cápsulas,10-2024,2.0
27869,22330,"Vonau Flash 4mg, Sabor Menta 10 comprimidos de desintegração oral",10-2024,2.0
28600,28756,Renitec 5mg 30 comprimidos,10-2024,2.0
28777,25630,Promensil 100mg 30 comprimidos revestidos,10-2024,2.0
28798,10114,Fluxon 75mg 30 comprimidos,10-2024,2.0
187,8578,"Stezza 2,5mg + 1,5mg 28 comprimidos revestidos",10-2024,3.0
682,23962,Gel de tratamento Antiacne Dermotivin Benzac 10% 60g,10-2024,3.0
712,27975,Lactulife Sabor Ameixa 120ml,10-2024,3.0
1027,11518,Engov 6 comprimidos,10-2024,3.0
1321,30515,"Trayenta Duo 2,5mg / 1000mg 60 comprimidos revestidos",10-2024,3.0
1931,17950,Melagrião Própolis e Gengibre Spray Sabor Menta 30ml,10-2024,3.0
4866,16510,"Trayenta Duo 2,5mg / 1000mg 60 comprimidos revestidos",10-2024,3.0
6164,18442,Sumax 25mg 6 comprimidos revstidos,10-2024,3.0
7521,3958,Micardis 40mg 30 comprimidos,10-2024,3.0
7744,11758,Leite de Magnésia Phillips Hortelã 120ml,10-2024,3.0
8113,13738,Coledue R 10mg + 10mg 30 cápsulas duras,10-2024,3.0
8238,9190,Dimetigass Gotas 75mg 15ml,10-2024,3.0
8582,21550,Solução Oftálmica Atropina 1% 5ml,10-2024,3.0
9094,1978,Melhoral Adulto 8 comprimidos,10-2024,3.0
9749,16294,Descongestionante em Jato Contínuo Vick Vapo Spray 100ml,10-2024,3.0
9932,26590,Gotas Binelli 30mg/ml 10ml,10-2024,3.0
11137,8134,"Nociclin 0,15mg + 0,03mg 21 comprimidos",10-2024,3.0
11458,27934,Pantozol 20mg 28 Comprimidos revestidos de liberação retardada,10-2024,3.0
11861,9526,Benegrip Multi Febre e Dor Pediatrico 15ml,10-2024,3.0
11982,23062,Prolopa DR 200/50mg 30 comprimidos de liberação modificada,10-2024,3.0
13099,7138,Flotac 70mg 10 cápsulas,10-2024,3.0
14687,13354,Vynaxa 10mg 30 Comprimidos Revestidos,10-2024,3.0
14826,3358,"Atacand HCT 8mg + 12,5mg 30 comprimidos",10-2024,3.0
15235,22138,Vesicare 10mg 30 comprimidos revestidos,10-2024,3.0
15439,25030,Duomo 2mg 30 comprimidos,10-2024,3.0
15930,19906,Puran T4 25mcg 30 comprimidos,10-2024,3.0
16285,11650,Antiácido Gastrol Pó Efervescente Sabor Laranja 5g,10-2024,3.0
16437,20938,Lactulife Sabor Ameixa 120ml,10-2024,3.0
16447,8110,"Gestrelan 0,15mg + 0,03mg 63 comprimidos",10-2024,3.0
16517,5242,Neblock 5mg 60 comprimidos,10-2024,3.0
17784,16066,Fluidificante e Descongestionante Nasal Neosoro Infantil 30ml,10-2024,3.0
18760,7042,Kóide Elixir 120ml + copo medidor,10-2024,3.0
19181,2530,Dorflex Dip 1g 10 comprimidos,10-2024,3.0
20791,14446,Fentizol Óvulo 600mg 1 óvulo + 1 aplicador,10-2024,3.0
21260,25162,"Dutam 0,5mg + 0,4mg 30 cápsulas gelatinosas duras de liberação prolongada",10-2024,3.0
21723,27550,Gaballon 50mg + 50mg + 2mg + 4mg + 4mg 20 comprimidos,10-2024,3.0
23241,29930,"Nociclin 0,15mg + 0,03mg 21 comprimidos",10-2024,3.0
24447,2734,Analgésico Tylenol Bebê 100mg/ml Sabor Frutas 15ml + Seringa Dosadora,10-2024,3.0
25369,17098,Novorapid Flexpen 100U/ml 1 carpule com 3ml + 1 sistema de aplicação,10-2024,3.0
27179,15802,Solução Nasal Naridrin 15ml,10-2024,3.0
28141,9454,Apracur 6 comprimidos,10-2024,3.0
28415,29081,Coledue R 10mg + 10mg 30 cápsulas duras,10-2024,3.0
29469,26962,Suplemento Alimentar Althaia Vitamina D3 5.000UI 30 cápsulas moles,10-2024,3.0
29562,15130,Buscoduo 20 comprimidos revestidos,10-2024,3.0
29778,12130,Ancoron 100mg 30 comprimidos revestidos,10-2024,3.0
29813,16378,Onglyza 5mg 28 comprimidos revestidos,10-2024,3.0
29993,5374,"Decadron 0,5mg/5ml Elixir Sabor Cereja e Menta 120ml",10-2024,3.0
30139,23242,NovaCort Pomada 30g,10-2024,3.0
238,10798,Clenil HFA 250mcg Jet Solução Aerossol 200 doses 10ml,10-2024,4.0
1248,28488,"Clob - X 0,5mg/ml Shampoo 125ml",10-2024,4.0
1449,12670,Effient 10mg 30 comprimidos revestidos,10-2024,4.0
2441,10678,Montelair 4mg Sabor Cereja 60 comprimidos mastigáveis,10-2024,4.0
3186,4702,Diovan Amlo Fix 320mg + 5mg 28 comprimidos revestidos,10-2024,4.0
7214,3790,"VASOPRIL PLUS - 10mg + 25mg, 60 comprimidos",10-2024,4.0
7609,14158,Miosan 10mg 30 comprimidos,10-2024,4.0
7913,22246,Nautex 8mg 10 Comprimidos,10-2024,4.0
9304,1522,"Moment 0,25mg/g Creme 50g",10-2024,4.0
12492,9910,Betaserc 16mg 30 comprimidos,10-2024,4.0
13276,21718,Solução Oftálmica Pilocarpina 1% 10ml,10-2024,4.0
13328,5122,"OLMY ANLO - 20mg + 5mg, 30 comprimidos revestidos",10-2024,4.0
13578,17206,Diamicron MR 30mg 60 comprimidos de liberação prolongada,10-2024,4.0
14098,586,Naire 20mg 15 comprimidos,10-2024,4.0
15694,13414,Venalot 15mg + 90mg 30 drágeas,10-2024,4.0
19240,24862,Kit Solução para Lentes Bio Soak Olhos Sensíveis 360ml+120ml + Estojo para Lentes,10-2024,4.0
19837,22714,"Akynzeo 0,56 + 300mg 1 cápsula dura",10-2024,4.0
20112,22522,Peridal 10mg 60 comprimidos,10-2024,4.0
20919,20434,Floratil AT 250mg 10 cápsulas,10-2024,4.0
21222,19678,Tenag 40mg 20 comprimidos revestidos,10-2024,4.0
22084,5542,Artrosil 160mg 20 cápsulas duras de liberação prolongada,10-2024,4.0
22677,14266,"AdviPro 11,6mg Aerossol 85ml",10-2024,4.0
23302,25906,Folifer Gotas 30ml,10-2024,4.0
23601,25294,Eniagor 50mg/ml Solução Capilar 50ml,10-2024,4.0
24236,13222,Daflon 1000mg FFPM 60 comprimidos revestidos,10-2024,4.0
25653,670,"Clob - X 0,5mg/ml Shampoo 125ml",10-2024,4.0
28536,8182,"Amora 2mg + 0,03mg 21 comprimidos revestidos",10-2024,4.0
29580,3094,Betalor 5mg + 50mg 30 cápsulas,10-2024,4.0
29989,2398,AAS Infantil 100mg com 120 comprimidos,10-2024,4.0
30350,29078,Effient 10mg 30 comprimidos revestidos,10-2024,4.0
96,30278,Analgésico CataflamPRO Emugel 150g,10-2024,5.0
1775,17026,Galvus 50mg 56 comprimidos,10-2024,5.0
2863,9850,Vick Pyrena Grip-7 5 Cápsulas,10-2024,5.0
4007,22786,Doss 7.000UI 12 cápsulas gelatinosas moles,10-2024,5.0
4595,1306,Profergan 25mg 20 comprimidos revestidos,10-2024,5.0
5440,6190,Arflex Retard 200mg 6 cápsulas de ação prolongada,10-2024,5.0
7011,30231,Flancox 500mg 14 comprimidos revestidos,10-2024,5.0
8546,11674,Antiácido Pó Efervescente Gastrol Abacaxi 1 envelope com 5g,10-2024,5.0
10104,20014,"Livial 2,5mg 28 comprimidos",10-2024,5.0
10797,16774,Stanglit 15mg 30 comprimidos,10-2024,5.0
11893,27310,Vitamina D3 Addera D3 50.000UI 4 cápsulas moles,10-2024,5.0
12192,20950,Lactulife Sabor Artificial Salada de Frutas 120ml,10-2024,5.0
13750,13570,Trezor 40mg 30 comprimidos revestidos,10-2024,5.0
15342,9166,Vonaugasmax 250mg 10 cápsulas moles,10-2024,5.0
15643,17830,Flogoral 3mg Pastilhas Sabor Menta 12un,10-2024,5.0
15972,29673,Risedross 150mg 1 comprimido revestido,10-2024,5.0
15974,22870,Risedross 150mg 1 comprimido revestido,10-2024,5.0
17003,5770,Flancox 500mg 14 comprimidos revestidos,10-2024,5.0
17463,13534,Trezete 20mg + 10mg 30 Comprimidos Revestidos,10-2024,5.0
21679,22234,Domped 5ml/ml Gotas 20ml,10-2024,5.0
22070,27070,Suplemento Alimentar Doss 2.000UI Vitamina D3 30 cápsulas gelatinosas moles,10-2024,5.0
22343,18658,Cimegripe Muc 600mg + 1g 10 comprimidos efervescentes,10-2024,5.0
22588,8098,"Level 0,10mg + 0,02mg 21 comprimidos revestidos",10-2024,5.0
23420,14674,Amplium G 30mg/g + 20mg/g Creme Ginecológico 40g + 7 aplicadores,10-2024,5.0
23549,15430,Relvar Ellipta 100mcg + 25mcg 30 doses de pó para inalação,10-2024,5.0
24292,3130,"Nienza 12,5mg 30 comprimidos",10-2024,5.0
25886,17554,Vicog 5mg 90 comprimidos,10-2024,5.0
26252,14626,Gynomax Creme Vaginal 35g + 7 aplicadores descartáveis,10-2024,5.0
27082,23902,"Trok 20mg/g + 0,64mg/g Creme Dermatológico 30g",10-2024,5.0
28259,5986,Analgésico CataflamPRO Emugel 150g,10-2024,5.0
1164,23386,Emla 5%  Creme 5g + 2 bandagens oclusivas,10-2024,6.0
3795,17794,Flogoral 3mg Pastilhas Sabor Laranja 12un,10-2024,6.0
4261,9118,Flagass 40mg 20 comprimidos,10-2024,6.0
5190,13294,Isordil 10mg 30 comprimidos,10-2024,6.0
5313,21982,"Solução Oftálmica Octifen 0,25mg/ml 5ml",10-2024,6.0
6286,13894,Clinfar 10mg 30 comprimidos revestidos,10-2024,6.0
7290,12286,Diosmin SDU 900mg + 100mg Sabor Laranja / Limão 15 sachês com 5g cada,10-2024,6.0
9135,4342,Renitec 10mg 30 comprimidos,10-2024,6.0
10238,14566,Crevagin 30mg/g + 20mg/g Creme Ginecológico 40g + 7 aplicadores,10-2024,6.0
10344,30159,Noripurum 50mg/ml Gotas 30ml,10-2024,6.0
10431,14950,Buscopan Gotas 10mg 20ml,10-2024,6.0
10668,22282,Meclin 25mg 15 comprimidos,10-2024,6.0
10826,8962,"Micropil 0,075mg + 0,030mg 63 comprimidos revestidos",10-2024,6.0
11057,9538,Fluviral Noite 20 comprimidos,10-2024,6.0
12533,13654,Livalo 2mg 60 comprimidos revestidos,10-2024,6.0
12630,10846,Lugano 12mcg + 250mcg 60 cápsulas com pó para inalação + inalador,10-2024,6.0
12927,22942,Solução Otológica Cerumin 8ml,10-2024,6.0
13254,5002,"Acertanlo 3,5mg + 2,5mg 30 comprimidos",10-2024,6.0
13257,6790,Celestone 4mg/ml 1 ampola com 1ml de solução de uso intramuscular ou intravenoso,10-2024,6.0
13974,28947,Restaurador da Flora Intestinal Repoflor Pediátrico 200mg 4 envelopes com 1g cada,10-2024,6.0
14354,26302,Noripurum 50mg/ml Gotas 30ml,10-2024,6.0
15162,790,"Psorex 0,5mg/g Pomada Dermatológica 30g",10-2024,6.0
15454,13018,Entresto 24mg + 26mg 28 comprimidos revestidos,10-2024,6.0
15612,7402,Profenid 100mg/2ml Solução Injetável 6 ampolas com 2ml cada,10-2024,6.0
17158,3322,"Atacand HCT 16mg + 12,5mg 30 comprimidos",10-2024,6.0
17365,10330,Sulfato de Hidroxicloroquina 400mg EMS 30 comprimidos revestidos,10-2024,6.0
18104,24418,"Cutisanol 1,5mg/g + 45mg/g Gel 100g",10-2024,6.0
19256,34,Busonid Aquoso Nasal 50mcg 120 doses 6ml,10-2024,6.0
19971,12310,Vasogard 50mg 60 comprimidos,10-2024,6.0
20348,19930,Puran T4 175mcg 30 comprimidos,10-2024,6.0
20803,8374,Librene Diu Cobre e Prata Tamanho Normal TCU380AG,10-2024,6.0
21632,19606,"Reduclim 1,25mg 35 comprimidos",10-2024,6.0
21902,2062,Lisador Dip 1g 4 comprimidos,10-2024,6.0
22462,27154,Vitamina D Cimed 7.000UI 8 Comprimidos,10-2024,6.0
22636,24478,Kalonat 10ml,10-2024,6.0
22777,22270,Meclin Jet 25mg 10 comprimidos mastigáveis,10-2024,6.0
23123,28817,Qtern 5mg/10mg 30 comprimidos revestidos,10-2024,6.0
24007,9934,Vertizine D - 10mg + 3mg 20 comprimidos,10-2024,6.0
24401,11002,Aerodine 100mcg Teuto Aerossol 200 doses + adaptador,10-2024,6.0
24796,17422,Restaurador da Flora Intestinal Repoflor Pediátrico 200mg 4 envelopes com 1g cada,10-2024,6.0
25166,29263,Fluviral Noite 20 comprimidos,10-2024,6.0
26212,3658,"Press Plus 2,5mg + 10mg 30 cápsulas",10-2024,6.0
26605,21874,"Solução Oftálmica Maxibell 0,5mg/m + 4mg/ml 10ml",10-2024,6.0
27810,13078,Lixiana 60mg 30 Comprimidos Revestidos,10-2024,6.0
28909,5038,Acertanlo 14mg + 10mg 30 comprimidos,10-2024,6.0
29154,15394,Fostair 100/6mcg Suspensão Aerossol 120 doses 8ml,10-2024,6.0
29780,16402,Qtern 5mg/10mg 30 comprimidos revestidos,10-2024,6.0
30447,3394,Aradois 50mg 30 comprimidos revestidos,10-2024,6.0
30456,5422,Decadron 4mg 10 comprimidos,10-2024,6.0
30482,29891,Sulfato de Hidroxicloroquina 400mg EMS 30 comprimidos revestidos,10-2024,6.0
363,21898,"Solução Oftálmica Timoptol 0,5% 5ml",10-2024,7.0
954,22162,Suplemento Alimentar UroCran Cranberry 500mg 30 Cápsulas,10-2024,7.0
1242,11494,Antiácido Gastrobion Sabor Cereja 240ml,10-2024,7.0
3327,12058,Picbam 5mg 60 comprimidos revestidos,10-2024,7.0
3575,2278,Neosaldina Dip 1g 4 comprimidos,10-2024,7.0
4853,11854,Silimalon 140mg + 100mg 30 comprimidos,10-2024,7.0
5684,24190,"Diprosone 0,5mg/g Creme Dermatológico 30g",10-2024,7.0
5928,19162,Suplemento Vitamínico Nestlé Materna 30 comprimidos revestidos,10-2024,7.0
6874,23602,Pomada Dermatológica Nebacimed 50g,10-2024,7.0
10654,28564,Pomada Dermatológica Nebacimed 50g,10-2024,7.0
11437,19594,"Oestrogel 0,6mg/g Gel 80g",10-2024,7.0
12437,18586,Brondilat 25mg/5ml Xarope Sabor Framboesa 120ml,10-2024,7.0
12528,1078,Desalex 5mg 30 comprimidos revestidos,10-2024,7.0
13951,14386,Sirdalud 2mg 30 comprimidos,10-2024,7.0
14044,30551,"Óleo Sachet Pielsana 7,5cm X 7,5cm 3ml",10-2024,7.0
14650,30526,Sirdalud 2mg 30 comprimidos,10-2024,7.0
14693,16270,Vaporizante Descongestionante Vick VapoRub Unguento 12g,10-2024,7.0
15133,12826,Velunid 450mg + 50mg 30 comprimidos revestidos,10-2024,7.0
15497,23698,"Óleo Sachet Pielsana 7,5cm X 7,5cm 3ml",10-2024,7.0
15801,10666,Formocaps 12mcg Refil 30 cápsulas com pó para inalação,10-2024,7.0
15900,29332,Leite de Magnésia Eno Tradicional 120ml,10-2024,7.0
16939,22810,Suplemento Alimentar Calcitran Triflex 30 comprimidos,10-2024,7.0
17815,1738,Passajá 1 flaconete com 4ml,10-2024,7.0
17919,26986,"Inpruv DK 50.000UI + 100mcg Apsen, 4 Comprimidos",10-2024,7.0
17939,3754,Novanlo 5mg 60 comprimidos,10-2024,7.0
18570,10594,Montelair 5mg Sabor Cereja 60 comprimidos mastigáveis,10-2024,7.0
19642,5350,Tandrilax Aché 30 comprimidos,10-2024,7.0
20405,8038,"Diane 35 2mg + 0,035mg 21 drágeas",10-2024,7.0
20613,18574,Brondilat 50mg/5ml Xarope Sabor Framboesa 120ml,10-2024,7.0
21114,13918,"Elpenzo 10mg, 30 Comprimidos Revestidos",10-2024,7.0
21184,11434,Leite de Magnésia Eno Tradicional 120ml,10-2024,7.0
23013,970,"Celerg 0,25mg + 2mg 20 comprimidos",10-2024,7.0
25562,9094,"ARCALION - 200mg, 60 drágeas",10-2024,7.0
25878,9466,Benegrip 12 comprimidos revestidos,10-2024,7.0
27536,12598,Pradaxa 75mg 30 cápsulas,10-2024,7.0
28184,1270,Allegra 120mg 2 comprimidos,10-2024,7.0
29588,25282,Eniagor 50mg/ml Solução Capilar 2 frascos 50ml cada,10-2024,7.0
29912,5806,Flancox 400mg 20 comprimidos revestidos,10-2024,7.0
64,21838,Solução Oftálmica Drusolol 2% + 5% 5ml,10-2024,8.0
747,10834,Piemonte 4mg 30 comprimidos mastigáveis,10-2024,8.0
1415,17938,Pastilhas Benalet Sabor Mel e Limão 4un,10-2024,8.0
1833,23074,Prolopa HBS 100/25mg 30 cápsulas,10-2024,8.0
2485,3238,Aldomet 250mg 30 comprimidos revestidos,10-2024,8.0
2914,23122,Laringex Sabor Menta 16 pastilhas,10-2024,8.0
3508,8626,"Elani 28 3mg + 0,03mg 84 comprimidos revestidos",10-2024,8.0
3564,27538,Dprev 14.000ui 04 comprimidos revestidos,10-2024,8.0
3883,12790,"Marevan 2,5mg 60 comprimidos",10-2024,8.0
4995,370,Allexofedrin 180mg 10 comprimidos revestidos,10-2024,8.0
6497,2314,Bye Bye Fever para Bebês 0 a 2 Anos 2 unidades,10-2024,8.0
6781,1174,Antialérgico Allegra Pediátrico 6mg/ml 1 frasco de 60ml de suspensão de uso oral,10-2024,8.0
6919,10810,Lugano 12mcg + 250mcg Refil 60 cápsulas com pó para inalação,10-2024,8.0
7001,1234,Fenergan 25mg 20 comprimidos revestidos,10-2024,8.0
8374,3634,"Ablok Plus 50mg + 12,5mg 30 comprimidos",10-2024,8.0
8433,17878,"Flogoral 1,5mg/ml Sabor Menta 250ml",10-2024,8.0
8734,2650,Toragesic Gotas 20mg/ml EMS 10ml,10-2024,8.0
9667,3250,Aldomet 500mg 30 comprimidos revestidos,10-2024,8.0
10728,1582,Flanax 275mg 2 Comprimidos Revestidos,10-2024,8.0
10893,23938,Kelo-Cote Gel 15g,10-2024,8.0
11115,20206,Suplemento Hidroeletrolítico Hidrali 45 Laranja 500ml,10-2024,8.0
11269,1426,Analgésico Advil Extra Alivio ibuprofeno 400mg 8 cápsulas,10-2024,8.0
12121,27010,"Inpruv DK 7.000UI + 100mcg Apsen, 8 Comprimidos",10-2024,8.0
12321,9226,Antigases Luftal Gotas 75mg/ml Sabor Cereja 15ml,10-2024,8.0
12340,2746,Analgésico Tylenol 500mg 20 comprimidos revestidos,10-2024,8.0
12438,10378,"Melocox 10mg/ml Solução Injetável 5 ampolas com 1,5ml cada",10-2024,8.0
13171,13402,Venalot 15mg + 90mg 60 comprimidos,10-2024,8.0
13559,24826,Solução para Lentes Rígidas Boston Simplus Multiação 120ml,10-2024,8.0
13928,14374,Massageol Pomada 15g,10-2024,8.0
14572,17218,Diamicron MR 30mg 30 comprimidos de liberação prolongada,10-2024,8.0
15384,5914,Xefo 8mg 20 comprimidos revestidos,10-2024,8.0
17927,27682,Ziprol 28 Comprimidos Revestidos 40mg,10-2024,8.0
18143,29130,Fenergan 25mg 20 comprimidos revestidos,10-2024,8.0
18303,20698,Tamarine 6mg 20 cápsulas,10-2024,8.0
18852,17926,Pastilha Benalet Sabor Menta 4un,10-2024,8.0
18920,24766,Deltametril D 4% Emulsão Capilar 100ml,10-2024,8.0
19479,21802,Dews 5mg/ml Solução Oftálmica 10ml,10-2024,8.0
19506,7486,Profenid Retard 200mg 10 comprimidos revestidos,10-2024,8.0
19708,6634,Salonpas Gel 20g,10-2024,8.0
20289,25594,Suprema 2mg + 1mg 28 comprimidos revestidos,10-2024,8.0
20579,12586,"Eliquis 2,5mg 60 comprimidos revestidos",10-2024,8.0
21007,29638,Solução Oftálmica Drusolol 2% + 5% 5ml,10-2024,8.0
21138,814,Antialérgico Polaramine 2mg 20 Comprimidos,10-2024,8.0
22477,26674,Xarope Bisolvon Expectorante Pediátrico 4mg/5ml 1 frasco com 120mL,10-2024,8.0
22527,30622,Analgésico Novalgina 500mg/ml 20ml,10-2024,8.0
22592,20530,Suplemento Hidroeletrolítico Sorox Sabor Limão 550ml,10-2024,8.0
22930,16942,Janumet 50mg + 1000mg 56 comprimidos revestidos,10-2024,8.0
23385,28609,"Inpruv DK 7.000UI + 100mcg Apsen, 8 Comprimidos",10-2024,8.0
23907,886,Rizi-M 5mg + 10mg 14 comprimidos revestidos,10-2024,8.0
23984,2590,Anador 1g 4 comprimidos,10-2024,8.0
24898,3922,Spirulina 380mg Bionatus 45 Cápsulas,10-2024,8.0
24944,4486,Renitec 20mg 30 comprimidos,10-2024,8.0
25566,2458,Analgésico Novalgina 500mg/ml 20ml,10-2024,8.0
26293,10498,"Condroflex 1,5g + 1,2g Sabor Abacaxi 30 sachês com pó para solução oral",10-2024,8.0
27173,19474,Levoid 175mcg 30 comprimidos,10-2024,8.0
29949,2794,Analgésico Tylenol 750mg Liberação Imediata 20 comprimidos revestidos,10-2024,8.0
289,19534,Utrogestan 200mg com 42 cápsulas,10-2024,9.0
789,7414,Bi-Profenid 150mg 10 comprimidos revestidos de liberação prolongada,10-2024,9.0
975,16582,"Insulina Humalog 300UI Refil para Caneta Eli Lilly, 2un com 3ml de solução de uso subcutâneo",10-2024,9.0
3372,15442,"Anoro Ellipta 62,5mcg/25mcg 30 doses de pó para inalação",10-2024,9.0
3394,14998,Buscofem 400mg 20 cápsulas,10-2024,9.0
4304,28509,"Clexane 40mg/0,4ml 10 seringas preenchidas com 0,4ml com sistema de segurança",10-2024,9.0
5327,11134,Camomila Composta Catarinense Solução Oral 150ml,10-2024,9.0
6328,922,Alektos 20mg 20 comprimidos,10-2024,9.0
6334,7390,Coltrax 2mg/ml 3 ampolas com 2ml,10-2024,9.0
7621,3346,"SELOKEN - 100mg, 30 comprimidos",10-2024,9.0
8101,1090,Desalex 5mg 10 comprimidos revestidos,10-2024,9.0
8239,22198,Impere 10mg 30 comprimidos revestidos,10-2024,9.0
9542,1258,Antialérgico Allegra D 60mg + 120mg 10 comprimidos revestidos de camada dupla,10-2024,9.0
10459,30045,Jofix 8mg 10 comprimidos orodispersíveis,10-2024,9.0
10469,4594,Diovan Amlo Fix 320mg + 10mg 28 comprimidos revestidos,10-2024,9.0
10627,8446,"Femiane 0,075mg + 0,020mg 21 drágeas",10-2024,9.0
10846,4678,Exforge HCT 320mg + 25mg + 10mg 28 comprimidos revestidos,10-2024,9.0
10857,10270,"Arpadol 400mg, 60 Comprimidos",10-2024,9.0
