int64_field_0,venda_id,nome_produto,data_venda,quantidade
5213,7678,"Vitanol-A 0,5mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",10-2024,50.0
5683,34354,Ezetimiba 10Mg Com 60 Comprimidos Althaia,10-2024,50.0
6471,35662,Florastor Caixa Com 6 Saches Com 4G De Po Para Solucao De Uso Oral,10-2024,50.0
6507,38086,"Alginac Retard 1mg + 100mg + 100mg + 100mg, caixa com 10 comprimidos revestidos de liberação retardada",10-2024,50.0
7332,4990,Brasart HCT 320mg + 25mg com 30 comprimidos,10-2024,50.0
7460,26122,"Gastrol 185mg + 231,5mg + 178mg, caixa com 20 pastilhas",10-2024,50.0
7878,38386,"Tadalafila Eurofarma 20mg, caixa com 4 comprimidos revestidos",10-2024,50.0
8880,31150,Suc Desvenlafaxina 100Mg 30Cpr Eur,10-2024,50.0
10296,11734,"Acetato de Clormadinona + Etinilestradiol Althaia 2mg + 0,03mg, caixa com 21 comprimidos revestidos",10-2024,50.0
10982,33478,Cod Par 500 30mg 36 Comprimidos,10-2024,50.0
11579,28762,Memoactive Tangerina Susp 120Ml,10-2024,50.0
11905,8062,"Vatis 300mg, caixa com 90 comprimidos revestidos",10-2024,50.0
12341,44037,"Montelucaste De Sodio Comprimido Biosintética 10Mg, Caixa Com 30 Comprimidos Revestidos",10-2024,50.0
12359,28198,Complexo Senna Almeida Prado 46 60 comprimidos,10-2024,50.0
12382,46626,MaterDHA caixa com 30 cápsulas moles,10-2024,50.0
12809,23854,Flogoral caixa com 12 pastilhas sabor laranja,10-2024,50.0
13445,37294,"Flanax 550mg, caixa com 2 comprimidos revestidos﻿",10-2024,50.0
16624,32914,Risperidona 1Mg 30 Bio,10-2024,50.0
17269,31510,Hemifumarato de Quetiapina 100mg Germed 30 Comprimidos Revestidos,10-2024,50.0
17349,24994,"Allenasal 55Mcg 120Doses, Caixa Com 1 Frasco Spray Com 16,5 Ml De Suspensao De Uso Nasal",10-2024,50.0
17967,24646,"Salsep Jet 9mg/mL, frasco com 100mL de solução de uso nasal",10-2024,50.0
18626,13594,Glimepirida 2mg 30 Comprimidos Eurofarma,10-2024,50.0
18638,34378,"Crestor 10mg, caixa com 30 comprimidos revestidos",10-2024,50.0
18940,9082,Cloridrato de Ciprofloxacino 500mg Pharlab com 14 comprimidos Revestidos,10-2024,50.0
19608,44897,"Acetato de Clormadinona + Etinilestradiol Althaia 2mg + 0,03mg, caixa com 21 comprimidos revestidos",10-2024,50.0
21153,14182,Diamicron MR 30mg caixa com 30 comprimidos,10-2024,50.0
21361,46521,"Allenasal 55Mcg 120Doses, Caixa Com 1 Frasco Spray Com 16,5 Ml De Suspensao De Uso Nasal",10-2024,50.0
21803,274,"Acido Mefenamico Ache 500Mg, Caixa Com 24 Comprimidos",10-2024,50.0
22749,27190,"Albendazol Prati-Donaduzzi 40Mg Ml, Caixa Com 1 Frasco Com 10Ml De Suspensao De Uso Oral",10-2024,50.0
23633,40942,Suplemento Vitamínico e Mineral Ossone 30 Comprimidos Revestidos,10-2024,50.0
25370,682,Neosaldina 10 Drageas,10-2024,50.0
25494,34462,"Ciprofibrato Biolab Genericos 100Mg, Caixa Com 30 Comprimidos",10-2024,50.0
26003,39274,"Euthyrox 100mcg, caixa com 50 comprimidos",10-2024,50.0
26462,9874,@ Azitromicina 1500Mg Susp Eur,10-2024,50.0
26733,47763,"Gastrol 185mg + 231,5mg + 178mg, caixa com 20 pastilhas",10-2024,50.0
27172,33226,Neozine 4  Gts 20Ml  C1,10-2024,50.0
27180,8566,"Seretide Spray 25 mcg/dose + 125 mcg/dose, caixa com 1 tubo com 120 doses de suspensão de uso inalatória + válvula dosadora",10-2024,50.0
27429,31990,Coglive 8 mg cap dura lib prol ct fr plas opc x 30,10-2024,50.0
28806,27814,ProHN 30 Capsulas,10-2024,50.0
28875,27562,"Broncho-Vaxom 3,5mg/g, caixa com 30 sachês de granulado de uso oral",10-2024,50.0
29731,7522,Adapaleno gel 30gr med,10-2024,50.0
29933,14062,"Cloridrato de Metformina Prati-Donaduzzi 500mg, caixa com 30 comprimidos de liberação prolongada",10-2024,50.0
30533,7294,Rosuvastatina 20mg 30cpr germed,10-2024,50.0
31387,37918,Meloxicam 15 Mg 10 Comprimidos Neo,10-2024,50.0
31599,7930,"Vazidin Mr 35Mg, Caixa Com 60 Comprimidos Revestidos",10-2024,50.0
31764,10606,Azitromicina 600mg Neo Química Pó para Preparo Extemporâneo 15ml + Diluente + Seringa Dosadora,10-2024,50.0
32428,37330,Xefo 8mg 30 Comprimidos,10-2024,50.0
32865,21922,"Prednisolona Althaia 40mg, caixa com 7 comprimidos",10-2024,50.0
34117,42814,MaterDHA caixa com 30 cápsulas moles,10-2024,50.0
34625,21466,"Fitoscar 60mg/g, caixa com 1 bisnaga com 20g de pomada de uso dermatológico",10-2024,50.0
36349,45953,Hemifumarato de Quetiapina 100mg Germed 30 Comprimidos Revestidos,10-2024,50.0
37479,30226,"Rivotril 0,5Mg 30Cpr B1",10-2024,50.0
38801,11026,Zinnat 250mg ml Pó para Suspensão Oral 50ml,10-2024,50.0
39365,24382,Maresis Ar Sol Spray 100mL,10-2024,50.0
42722,44235,RECONTER 10MG 30CPR,10-2024,50.0
42825,6430,"Captopril Pharlab 50Mg, Caixa Com 30 Comprimidos",10-2024,50.0
43282,28954,Vendexla 100Mg Com 30 Comprimidos,10-2024,50.0
43477,36634,"Musculare 10mg, Caixa Com 15 Comprimidos",10-2024,50.0
46218,6826,"Maxidex 1Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",10-2024,50.0
46263,29110,Lamitor Cd 50 mg 30 comprimidos sus,10-2024,50.0
46344,14398,"Repoflor 200Mg G, Caixa Com 4 Envelopes Com 1G De Po Para Solucao De Uso Oral",10-2024,50.0
46470,23362,"Glyquin XM 40mg/g + 100mg/g, caixa com 28 sachês com 1g de creme de uso dermatológico",10-2024,50.0
11,10679,Ácido Fusídico + Valerato de Betametasona - Nova Química 20 + 1mg g creme dermatológico bisnaga com 15g,11-2024,
110,14375,"Repoflor 200Mg, Caixa Com 6 Capsulas Gelatinosas Duras",11-2024,
127,18263,Neotoss Xarope Adulto 100 Ml,11-2024,
137,11795,Yaz Bayer 24 comprimidos,11-2024,
153,5147,"Olmesartana Medoxomila 20mg + Hidroclorotiazida 12,5mg 30 comprimidos Eurofarma Genérico",11-2024,
189,11951,"Diad 0,75mg, caixa com 2 comprimidos",11-2024,
229,695,CafiLisador 500mg + 65mg com 4 comprimidos Caixa com 25 Cartelas,11-2024,
244,11627,"Allestra 20 0,075mg + 0,020mg, caixa com 63 drágeas",11-2024,
317,5075,Losartana Potássica 50mg 30 Comprimidos Revestidos,11-2024,
321,19367,Reparil Gel 30g,11-2024,
513,4907,Anti-Hipertensivo Brasart Bcc 160Mg+5Mg 30 Comprimidos,11-2024,
528,31979,Reconter 10mg caixa com 60 comprimidos revestidos,11-2024,
656,34859,Atorvastatina 20 Mg 30 Comprimidos Leg,11-2024,
695,5087,Atenolol + Clortalidona 100mg 25mg Genérico Eurofarma 30 Comprimidos,11-2024,
742,19871,"Cinarizina Ranbaxy 25Mg, caixa com 30 comprimidos",11-2024,
749,2435,"Leg 0,5mg/mL, caixa com 1 frasco com 60mL de xarope + seringa dosadora + adaptador",11-2024,
839,12203,"Drospirenona + Etinilestradiol 3Mg + 0,03Mg Eurofarma 21 Comprimidos",11-2024,
881,38291,Feldene Piroxicam 20mg 10 comprimidos sublinguais,11-2024,
1020,45844,Colchis 1mg 30 Comprimidos,11-2024,
1138,5279,Maleato de Enalapril 20mg 30 Comprimidos EMS Genérico,11-2024,
1160,1235,Paracetamol 750mg Com 20 Comprimidos Genérico,11-2024,
1242,40703,Sany D 7.000ui 12 Comprimidos Revestidos,11-2024,
1251,1847,Consoni Melatonina 210mcg Kester 30ml,11-2024,
1351,1475,"Novalgina Comprimido 1g, caixa com 10 comprimidos",11-2024,
1404,10151,@ Clavulin Bd 875Mg 14Cpr,11-2024,
1524,17303,"Secnidazol Medley 1000mg, caixa com 2 comprimidos revestidos",11-2024,
1569,359,"Neralgyn 30Mg + 300Mg + 30Mg, Frasco Com 20 Drageas",11-2024,
1602,17003,Gynazole-1 20mg g Creme Vaginal,11-2024,
1705,12599,Diminut 0075 + 002mg caixa com 21 comprimidos revestidos,11-2024,
1892,12743,"Aixa 2mg + 0,03mg, caixa com 21 comprimidos revestidos",11-2024,
1993,45018,Gardenal 40mg solução oral frasco gotejador com 20ml pediátrico,11-2024,
2161,28331,Naturetti 16 Cápsulas,11-2024,
2202,1643,"Spidufen 770mg, caixa com 6 comprimidos revestidos",11-2024,
2205,4943,"Brasart BCC 160 + 5mg, caixa 60 comprimidos revestidos",11-2024,
2290,22703,Clob-X 30g Creme,11-2024,
2373,5219,"Losartana Potassica + Hidroclorotiazida Germed Pharma 100Mg + 25Mg, Caixa Com 30 Comprimidos Revestidos",11-2024,
2493,14411,Engov After citrus com 250mL,11-2024,
2568,14339,Florent 100mg 12 Cápsulas,11-2024,
2866,25343,"Irritratil 200mg, caixa com 30 cápsulas gelatinosas moles",11-2024,
2947,191,"Aspirina 500mg, blíster com 10 comprimidos",11-2024,
3067,3791,"Aradois 50Mg, Caixa Com 30 Comprimidos Revestidos",11-2024,
3099,7103,"Diclofenaco Dietilamônio Cimed 10mg/g, caixa com 1 bisnaga com 60g de gel de uso dermatológico",11-2024,
3196,5447,"Naprix 10mg, caixa com 30 comprimidos",11-2024,
3302,2759,"Desloratadina Xarope 0,5Mg 60mL Genério Prati",11-2024,
3464,5003,Losartana Potássica 100mg + Hidroclorotiazida 25mg 30 comprimidos,11-2024,
3471,15851,Colchis 1mg 30 Comprimidos,11-2024,
3477,14807,Dramin 25Mg com 10 Cápsulas,11-2024,
3554,323,"Neralgyn 30mg + 300mg + 30mg, blíster com 4 drágeas",11-2024,
3562,5699,"Lisinopril Medley 20Mg, Caixa Com 30 Comprimidos",11-2024,
3720,7871,"Mononitrato De Isossorbida Ache 40Mg, Caixa Com 30 Comprimidos",11-2024,
3940,9839,Atak Clav 875mg + 125mg 20 Comprimidos Revestidos,11-2024,
4055,2735,"Desalex 0,5mg mL Xarope Solução Oral 60mL",11-2024,
4176,32999,Pristiq 100mg 28 comprimidos,11-2024,
4194,39695,Primosiston Oral 30 Comprimidos,11-2024,
4230,1703,"Dividol 70Mg, Caixa Com 36 Capsulas Gelatinosas Duras",11-2024,
4494,7847,Isossorbida 20mg 30 Comprimidos Biolab,11-2024,
4503,24935,"Spray Nasal Prevent Filtrair em pó, caixa com 800mg",11-2024,
4541,2903,Pos Sol Sunless 120Ml,11-2024,
4559,27911,"Lacto-Purga 5mg, blister com 6 comprimidos revestidos",11-2024,
4569,26087,"Gastrol 185mg + 231,5mg + 178mg, blíster com 10 pastilhas",11-2024,
4681,13751,Glifage 500mg com 30 comprimidos,11-2024,
4747,12659,"Iumi 3mg + 0,02mg, caixa com 24 comprimidos revestidos",11-2024,
4891,6515,Acertil 5mg 30 Comprimidos,11-2024,
4917,17435,"Nistatina Gotas Prati-Donaduzzi 100.000Ui Ml, Caixa Com 1 Frasco Gotejador Com 50Ml De Suspensao De Uso Oral",11-2024,
4935,28355,Metamucil pó solúvel frasco 210g,11-2024,
5047,6611,Captopril 25mg 30cpr teuto gen,11-2024,
5254,95,DIPIRONA GTS 20ML GEN PRATI,11-2024,
5280,32795,Cloridrato de Trazodona 100Mg 30 Comprimidos Nova Química,11-2024,
5332,11495,"Varfarina Sodica Uniao Quimica 5Mg, Caixa Com 30 Comprimidos",11-2024,
5366,1907,"Decongex Plus 0,4mg/mL + 1mg/mL, caixa com 1 frasco com 120mL de xarope + copo medidor",11-2024,
5427,8783,Xafac 20Mg Com 14 Comprimidos Revestidos,11-2024,
5458,37727,Cataflampro XT Emulgel 50g,11-2024,
5507,3275,Bravan Duo 160Mg + 5Mg Com 30 Comprimidos Revestidos,11-2024,
5585,11027,Zinnat 250mg ml Pó para Suspensão Oral 50ml,11-2024,
5597,40235,Emulvit AD gotas 20 ml,11-2024,
5758,9491,Amoxicilina 250mg EMS Suspensão Oral 150ml,11-2024,
6190,1151,Analgésico Tylenol Criança Líquido 60mL,11-2024,
6313,1415,"Paracetamol Prati-Donaduzzi 750mg, caixa com 24 comprimidos revestidos",11-2024,
6390,34571,"Rosuvastatina Calcica Ems 10Mg, Caixa Com 30 Comprimidos Revestidos",11-2024,
6394,5231,Losartana Potássica 50mg Germed 30 Comprimidos Revestidos,11-2024,
6566,9215,Amoxicilina 250mg 5ml Suspensão Oral 150ml Cimed Genérico,11-2024,
6619,12347,"Diva 3mg + 0,03mg, caixa com 21 comprimidos revestidos",11-2024,
6686,14219,Metformina 850mg Genérico Prati 30 Comprimidos,11-2024,
6722,1931,"Esalerg 0,5mg/mL, caixa com 1 frasco com 60mL de xarope + 1 seringa dosadora",11-2024,
6759,45808,"Naprix 10mg, caixa com 30 comprimidos",11-2024,
6900,14771,Cloridrato De Ondansetrona 4mg Genérico Blau 10 Comprimidos,11-2024,
6930,27179,Permetrina 10mg g Loção 60mL Prati Donaduzzi Genérico,11-2024,
6949,7943,"Vastarel Mr 35Mg, Caixa Com 30 Comprimidos Revestidos",11-2024,
7036,22811,"Suavicid 40mg + 0,5mg + 0,1mg Creme com 30g",11-2024,
7057,10271,Deriva C Micro 1 + 10mg g gel dermatológico bisnaga com 30g,11-2024,
7133,38951,Listo 4mg 10 Comprimidos,11-2024,
7186,11255,@ Metronidazol 400Mg 24Cpr Teu,11-2024,
7226,17807,"Carbonato de Lítio Eurofarma 300mg, caixa com 90 comprimidos revestidos",11-2024,
7341,11219,Cefalexina 500mg Teuto 8 Comprimidos,11-2024,
7383,4223,Bes anlodipino 5mg 30 bio gen,11-2024,
7443,40979,Vitamina Zirvit Kids Suspensão Oral 150mL,11-2024,
7525,29939,Risperidona 2mg 30 Comprimidos Revestidos - Biolab,11-2024,
7551,3599,Olmesartana 40mg 30 Comprimidos Althaia,11-2024,
7583,24803,"Nites 0,5Mg G, Caixa Com 1 Frasco Spray Com 120 Doses De Suspensao De Uso Nasal",11-2024,
7750,5915,"Maleato de Enalapril Multilab 10mg, caixa com 30 comprimidos",11-2024,
7875,6503,"Acertanlo 3,5mg + 2,5mg 30 Comprimidos",11-2024,
7972,47427,Rosuvastatina Sandoz Gen 20mg com 30 Comprimidos,11-2024,
7987,14003,"Xultophy 100U/mL + 3,6mg/mL, caixa com 1 carpule com 3mL de solução de uso subcutâneo + 1 sistema de aplicação",11-2024,
7994,4775,Maleato de Enalapril 10mg 30 Comprimidos EMS,11-2024,
8179,40775,Sany D 50000ui 8 Cápsulas Moles,11-2024,
8205,11975,"Drospirenona + Etinilestradiol Ems 3Mg + 0,02Mg, Caixa Com 3 Cartelas Com 24 Comprimidos Revestidos",11-2024,
8211,4091,Nitrendipino 20mg Genérico Biosintética 30 Comprimidos,11-2024,
8226,12455,"Previane 0,075mg + 0,02mg, caixa com 21 comprimidos revestidos",11-2024,
8367,7007,"Tandrilax 30mg + 125mg + 50mg + 300mg, caixa contendo 15 comprimidos",11-2024,
8409,14951,"Vesomni 6Mg + 0,4Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada",11-2024,
8501,19019,Diosmin SDU 900mg + 100mg Aché 30 Sachês Sabor Laranja Limão,11-2024,
8542,45929,"Profenid 50Mg Ml, Caixa Com 6 Ampolas Com 2Ml De Solucao De Uso Intramuscular",11-2024,
8687,12995,"Microvlar 0,15Mg + 0,03Mg, Caixa Com 21 Drageas",11-2024,
8700,30935,Lamotrigina 25Mg 30Cpr Euro,11-2024,
8866,9587,"Astro 1.500mg Suspensão Oral 37,5ml",11-2024,
8934,30803,Paco 500+30Mg Com 36 Comprimidos,11-2024,
9006,10703,Tobramicina 3mg ml Nova Química Frasco 5ml Uso Oftálmico,11-2024,
9086,34907,"Ebatz 4Mg, Caixa Com 30 Comprimidos Revestidos",11-2024,
9143,6167,"Diovan Amlo Fix 320mg + 10mg, Caixa Com 28 Comprimidos Revestidos",11-2024,
9260,8999,Oflox Solução Oftálmica 5ml,11-2024,
9415,18479,Azulfin Sulfasalazina 500mg 60 comprimidos,11-2024,
9543,6395,"Cloridrato de Propranolol Pharlab 40mg, caixa com 30 comprimidos",11-2024,
9606,7463,"Cetoprofeno Gotas Teuto 20mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral",11-2024,
9661,9695,Sinot Clav 875mg + 125mg 14 Comprimidos,11-2024,
9683,40691,Sany D 7.000ui 30 Comprimidos Revestidos,11-2024,
9685,37583,Diclofenaco Colestiramina 70mg 14 cápsulas,11-2024,
9961,8531,Piemonte Montelucaste de Sódio 10mg 30 comprimidos,11-2024,
10058,26063,"Orlistate Neo Quimica 120mg, Caixa Com 84 Capsulas Gelatinosas Duras",11-2024,
10124,6359,Apresolina 25 Mg 20 Drageas,11-2024,
10129,11003,Amoxicilina Tri-hidratada 500mg + Claulanato de Potássio 125mg 14comp Sandoz Genérico.,11-2024,
10141,43953,"Proctan 5Mg G + 20Mg G + 20Mg G + 100Mg G, Caixa Com 1 Bisnaga Com 25G De Pomada De Uso Retal",11-2024,
10188,10403,Verutex B 20 + 1mg Creme Dermatológico Bisnaga 15g,11-2024,
10253,38135,"Ibuprofeno Comprimido Prati-Donaduzzi 600mg, blíster com 10 comprimidos revestidos",11-2024,
10264,7607,"Acetato De Ciproterona + Etinilestradiol Melcon 2,0 + 0,035Mg, Caixa Com 21 Comprimidos Revestidos",11-2024,
11472,30215,"Rivotril 0,25Mg 30Cpr",11-2024,
11510,37787,Salonpas Grande Adesivo Com 2 Unidades,11-2024,
11625,22307,"Emistin 1mg + 0,5mg 20g Creme",11-2024,
11766,10223,@ Amoxicilina 500Mg 15Cpr Ger,11-2024,
11796,34391,Crestor 5mg caixa com 60 comprimidos revestidos,11-2024,
12105,25571,Estomazil Pó Efervescente Sabor Abacaxi Frasco 100g,11-2024,
12183,45833,Reparil Gel 30g,11-2024,
12552,39719,"Cefaliv 1mg + 100mg + 350mg, caixa com 12 comprimidos",11-2024,
12660,23759,"Busonid 50mcg/dose, caixa com 1 frasco com 6mL de suspensão de uso nasal (120 doses)﻿",11-2024,
12730,35819,"Novalgina 1Gr, Caixa Com 20 Comprimidos",11-2024,
12847,21611,"Clenil Hfa 50Mcg Dose, Caixa Com 1 Tubo Com 200 Doses De Suspensao De Uso Inalatorio + 1 Dispositivo Oral",11-2024,
12874,23543,Hidroquinona 40mg Gel 30g Legrand Genérico,11-2024,
12890,47390,Feldene Piroxicam 20mg 10 comprimidos sublinguais,11-2024,
12949,21755,Novacort Creme 30Gr,11-2024,
12979,29831,Nuit Flash 5mg 30 Comprimidos,11-2024,
13102,31847,Cloridrato de Fluoxetina 20mg 30 Comprimidos,11-2024,
13169,34847,Atorvastatina 10 Mg 30 Comprimidos Leg,11-2024,
13229,41723,"Multigood Dr. Good Kids morango, frasco com 30 gomas mastigáveis",11-2024,
13297,10175,Tetralysal 300mg 28 Cápsulas,11-2024,
13481,27335,"Calman 100mg + 30mg + 100mg, caixa com 20 comprimidos revestidos",11-2024,
13595,45587,"Acetato De Dexametasona Prati-Donaduzzi 1Mg G, Caixa Com 1 Bisnga Com 10G De Creme De Uso Dermatologico",11-2024,
13629,28775,Imunovalle Kids Solucao De Uso Oral 120Ml,11-2024,
13822,39971,Vitamina C Aceviton Imunidade 1Gr Com 30 Comprimidos Efervecentes,11-2024,
13939,34271,"Trezete 10mg + 10mg, caixa com 30 comprimidos revestidos",11-2024,
14035,35135,Atorvastatina 20 Mg 30Cpr Nq,11-2024,
14493,36863,"Beserol 300mg + 125mg + 50mg + 30mg, caixa com 12 comprimidos",11-2024,
14716,10655,Amoxicilina 500mg Neo Química 15 Cápsulas,11-2024,
14751,37883,Aceclofenaco 100mg 12 comprimidos Neo Química Genérico,11-2024,
14774,17951,Cramberry Kester 30 cápsulas,11-2024,
14796,37847,Diclofenaco Colestiramina - Medley 70mg caixa com 14 cápsulas,11-2024,
14849,12431,Belara 21 Comprimidos Revestidos,11-2024,
15132,11591,"Femina 150Mcg + 20Mcg, Caixa Contendo 21 Comprimidos Revestidos",11-2024,
15149,17975,"Sepurin 120mg + 20mg, caixa com 20 drágeas",11-2024,
15479,13415,"Nesina 12,5mg, caixa com 30 comprimidos revestidos",11-2024,
15520,38147,Profenid Retard 200Mg Com 10 Comprimidos,11-2024,
15736,21995,Drenison Oclusivo Fludroxicortida 4mcg Curativo 200cm,11-2024,
15851,42407,Itraconazol 100mg 4 cápsulas Legrand,11-2024,
15938,43679,"Somalgin Cardio 100Mg + 30Mg + 15Mg, Caixa Com 60 Comprimidos Revestidos",11-2024,
16167,13127,Gliclazida 60 Mg 30 Comprimidos Ems,11-2024,
16274,33659,Fenobarbital 100 30Cpr Teu,11-2024,
16427,43151,Floral De Bach Polinize Fase De Estudante 30mL,11-2024,
16706,27311,Pazine Passiflora Incarnata 315mg 30 comprimidos,11-2024,
16725,20087,Aciclovir 200mg 10 Comprimidos Ranbaxy Genérico,11-2024,
16740,24743,Multisoro Solução Nasal Infantil 30mL,11-2024,
16741,45749,Artrolive 1200mg + 1500mg com 30 envelopes de 4g,11-2024,
16888,17399,"Cetoconazol Comprimido Pharlab 200Mg, Caixa Com 10 Comprimidos",11-2024,
17239,30407,Cloridrato de Sibutramina - EMS 15mg caixa com 30 cápsulas,11-2024,
17492,17123,"Clotrimix 10mg/g, caixa com 1 bisnaga com 20g de creme de uso dermatológico",11-2024,
17602,41915,Attenze 10Mg 30 Comprimidos,11-2024,
17989,27827,Óleo Mineral Bravir frasco com 200mL de óleo uso oral ou tópico,11-2024,
18035,28103,"Leite De Magnesia De Phillips, Hortela, 120Ml",11-2024,
18052,22187,"Predsim Solucao Oral 3Mg Ml, Caixa Com 1 Frasco Com 100Ml De Solucao De Uso Oral + Dosador",11-2024,
18376,16427,"Proctan 5Mg G + 20Mg G + 20Mg G + 100Mg G, Caixa Com 1 Bisnaga Com 25G De Pomada De Uso Retal",11-2024,
18379,22247,Diprosalic 064 + 30mg pomada bisnaga com 30g,11-2024,
18443,21503,"Bepantriz 50mg/g, caixa com 1 bisnaga com 30g de pomada de uso dermatológico",11-2024,
18619,16139,"Coristina D 1mg + 10mg + 400mg + 30mg, caixa com 16 comprimidos",11-2024,
18802,39179,"Natifa Pro 1Mg + 0,5Mg, Caixa Com 28 Comprimidos Revestidos",11-2024,
19142,38579,"Synthroid 175mcg, caixa com 30 comprimidos",11-2024,
19194,24383,Maresis Ar Sol Spray 100mL,11-2024,
19726,38399,"Citrato de Sildenafila Eurofarma 50mg, caixa com 2 comprimidos revestidos",11-2024,
19982,32255,Alprazolam 2Mg 30Cpr Med,11-2024,
20404,40667,Sany D 50.000ui 4 Comprimidos Revestidos,11-2024,
20616,17663,Azox 20mg ml Eurofarma 45ml,11-2024,
20619,34715,"Rusovas 10mg, caixa com 30 comprimidos revestidos",11-2024,
20876,26195,"Sal de Frutas Eno frasco com 100g de pó efervescente de uso oral, abacaxi",11-2024,
20997,19271,Perivasc 1000mg 30 comprimidos,11-2024,
21118,42575,"Suplemento Alimentar Calde Mdk 1000Ul, Caixa Com 30 Comprimidos",11-2024,
21148,40919,Zirvit Multi 30 Comprimidos Rev,11-2024,
21244,43055,"Citoneurin 100Mg Ml + 100Mg Ml + 5000Mcg Ml, Caixa Com 3 Ampolas Com 1Ml De Solucao De Uso Intramuscular + 3 Ampolas Com 1Ml De Diluente",11-2024,
21433,30167,Topiramato 25Mg 60Cpr Bio Gen,11-2024,
22061,41579,"Ofolato D 1.000UI, caixa com 30 comprimidos",11-2024,
22223,23075,"Acetato De Dexametasona Prati-Donaduzzi 1Mg G, Caixa Com 1 Bisnga Com 10G De Creme De Uso Dermatologico",11-2024,
22243,42839,"Dprev 5.000Ui, Caixa Com 30 Comprimidos Revestidos",11-2024,
22361,36935,Unguento Canela Pomada P  Massagem 100g,11-2024,
22605,30455,Paracetamol 500mg + Fosfato de Codeína 30mg EMS 24 Comprimidos,11-2024,
22644,22535,"Trok-N 20mg + 0,5mg + 2,5mg 10g Pomada",11-2024,
22758,34139,Ômega 3 - 1gr Kester 60 cápsulas,11-2024,
22922,42239,Suplemento Alimentar Gummmy Hair Sabor Melancia Com 180Gr,11-2024,
23393,31895,Cloridrato de Sertralina 50mg Legrand 30 Comprimidos Revestidos,11-2024,
23412,34955,Pravastatina 10Mg 30Cpr Med,11-2024,
23493,38363,"Tadalafila 5Mg Ache, Caixa Com 30 Comprimidos Revestidos",11-2024,
23568,24443,"Dilatador Nasal Respire Melhor pele normal, grande com 10 unidades",11-2024,
23996,20951,Cloridrato de Ambroxol 30mg 5mL Neo Química,11-2024,
24077,37739,Cataflampro XT Emulgel 100g,11-2024,
24812,36047,Artrolive 1200mg + 1500mg com 30 envelopes de 4g,11-2024,
25941,35255,Rosuvastatina Sandoz Gen 20mg com 30 Comprimidos,11-2024,
26294,43811,"Bissulfato de Clopidogrel Sandoz 75mg, caixa com 28 comprimidos revestidos",11-2024,
26399,28847,Revoc 50mg 30 Comprimidos Revestidos,11-2024,
27090,40619,Vitamina C ACEVITON Imunidade 10 Comprimidos Efervescentes,11-2024,
27157,35927,Colaten Force 60 Comprimidos  Revestidos,11-2024,
27671,26603,"Xantinon Complex 40Mg Ml + 53Mg Ml + 50Mg Ml, 1 Flaconete Com 10Ml De Solucao De Uso Oral",11-2024,
28039,39047,"Noretisterona 0,35mg 35 comprimidos Biolab Genérico",11-2024,
29457,26915,"Aldactone 25Mg, Caixa Com 30 Comprimidos",11-2024,
29466,33911,Risperidona 2mg União Química 30 Comprimidos Revestidos,11-2024,
29710,39155,"Pietra ED 2mg, caixa com 30 comprimidos revestidos",11-2024,
29845,30815,Quet 25mg 30 Comprimidos,11-2024,
30332,32159,Zetron XL 150mg 60 Comprimidos Revestidos de Liberação Prolongada,11-2024,
30596,47449,Nitrendipino 20mg Genérico Biosintética 30 Comprimidos,11-2024,
30709,35087,"Citalor 10mg, caixa com 30 comprimidos revestidos",11-2024,
31680,42299,"Quitlis Solucao Oral, Frasco Com 150Ml",11-2024,
31898,26735,"Cloridrato de Amilorida + Hidroclorotiazida EMS 2,5 + 25mg, caixa com 30 comprimidos",11-2024,
32502,29099,Cloridrato de Duloxetina 30mg 30 Cápsulas Nova Quimica,11-2024,
32646,38915,"Utrogestan 100mg, caixa com 30 cápsulas gelatinosas moles",11-2024,
32744,42887,"Dprev Caps 7000Ui, Caixa Com 12 Capsulas Moles",11-2024,
33655,32915,Risperidona 1Mg 30 Bio,11-2024,
34115,47430,"Citalor 10mg, caixa com 30 comprimidos revestidos",11-2024,
34122,39923,Prop propomune crav cane 30ml,11-2024,
34270,38567,"Synthroid 25mcg, caixa com 30 comprimidos",11-2024,
34429,40295,Zinco 60 Comprimidos Kester,11-2024,
34893,43019,Dropy D 2000Ui Com 30 Comprimidos,11-2024,
34969,35411,"Provance 100.000.000Ufc, Caixa Com 30 Comprimidos Mastigaveis, Limao",11-2024,
35044,45851,Analgésico Tylenol Criança Líquido 60mL,11-2024,
35173,38195,"Profenid 50Mg Ml, Caixa Com 6 Ampolas Com 2Ml De Solucao De Uso Intramuscular",11-2024,
35500,33275,Gardenal 40mg solução oral frasco gotejador com 20ml pediátrico,11-2024,
38744,43367,"Caltrate 600 + D 600mg + 200UI, caixa com 60 comprimidos revestidos",11-2024,
39089,41819,Gerovital caixa com 60 cápsulas gelatinosas moles,11-2024,
39188,46383,Tobramicina 3mg ml Nova Química Frasco 5ml Uso Oftálmico,11-2024,
39950,46433,"Caltrate 600 + D 600mg + 200UI, caixa com 60 comprimidos revestidos",11-2024,
40195,44831,Pristiq 100mg 28 comprimidos,11-2024,
