Marca,GTIN,Desconto,Preco com desconto,link,Nome,Desconto com pix,Preco pix,Preco unitario
None,8902220119574,,,https://www.farmaponte.com.br/gliclazida-30mg-30cpr-torrent/p,Gliclazida 30mg 30cpr Torrent,,,
None,7897076922380,,,https://www.farmaponte.com.br/gliclazida-30mg-30cpr-ranb/p,Gliclazida 30mg 30cpr Ranb,,,
Cosmed,7891142201676,,,https://www.farmaponte.com.br/alivium-400mg-3cap-x32/p,Alivium Ibuprofeno 400mg 3 Cápsulas,,,
None,7891317011284,,,https://www.farmaponte.com.br/sonic-100mg-30-comprimidos-revestidos/p,Sonic Cloridrato De Trazodona 100mg 30 Comprimidos,,,
None,7897595634771,,,https://www.farmaponte.com.br/apixabana-25mg-60-comprimidos/p,"Apixabana 2,5mg 60 Comprimidos",,,
None,7908135001301,,,https://www.farmaponte.com.br/memoplus-60cps/p,Memoplus 60 Cápsulas,,,
Gsk,7896261019331,,,https://www.farmaponte.com.br/cataflampro-xt-emulgel-232mgg-caixa-com-1-tubo-com-50g-de-gel-de-uso-dermatologico/p,Cataflampro Xt Emulgel 50g,,,
Cimed,7896523206868,,,https://www.farmaponte.com.br/diad-075mg-caixa-com-2-comprimidos/p,"Diad 0,75mg, Caixa Com 2 Comprimidos",,,
Biolab,7896112400141,,,https://www.farmaponte.com.br/doss-7000ui-30cap/p,"Doss 7000ui, Caixa Com 30 Cápsulas Moles",,,
None,7896004709710,,,https://www.farmaponte.com.br/genfibrozila-600-24cpr-ems-gen/p,Genfibrozila 600 24cpr Ems Gen,,,
Eurofarma,7891317489403,,,https://www.farmaponte.com.br/atorvastatina-40mg-com-30-comprimidos-eurofarma/p,Atorvastatina Cálcica 40mg Eurofarma Com 30 Comprimidos,,,
Cosmed,7896094922167,,,https://www.farmaponte.com.br/eparema-125mg-caixa-com-20-drageas/p,"Eparema 125mg, Caixa Com 20 Drageas",,,
Aché,7896181909071,,,https://www.farmaponte.com.br/betalor-5mg-25mg-caixa-com-30-capsulas-gelatinosas-duras/p,Betalor 5mg + 25mg Com 30 Cápsulas,,,
Medley,7896422507561,,,https://www.farmaponte.com.br/minima-006mg-0015mg-caixa-com-72-comprimidos-revestidos-12-comprimidos-inertes/p,"Minima 0,06mg + 0,015mg, Caixa Com 72 Comprimidos Revestidos + 12 Comprimidos Inertes",,,
Legrand,7894916146425,,,https://www.farmaponte.com.br/carvedilol-125mg-30cpr-leg/p,"Carvedilol  12,5mg 30cpr Leg",,,
None,7891317011345,,,https://www.farmaponte.com.br/suplemento-alimentar-alta-d-cal-60-comprimidos/p,Suplemento Alimentar Alta D Cal 60 Comprimidos,,,
Legrand,7894916146067,,,https://www.farmaponte.com.br/atorvastatina-20mg-30cpr-leg/p,Atorvastatina 20 Mg 30 Comprimidos Leg,,,
União Química,7896006229964,,,https://www.farmaponte.com.br/bio-c-1gr-10cpr-eferv/p,Vitamina C Bio C 1 Gramas  10 Comprimidos Efervecente,,,
Nova Química,7895296087087,,,https://www.farmaponte.com.br/atorvastatina-20mg-30cpr-nq/p,Atorvastatina 20 Mg 30cpr Nq,,,
Termogel,7896085118180,,,https://www.farmaponte.com.br/bolsa-de-agua-quente-termogel-g/p,"Bolsa De Água Quente Termogel G, 1 Unidade Com Capacidade De 1l",,,
P&amp;G,7891721024481,,,https://www.farmaponte.com.br/dexa-citoneurin-nff-100mg-100mg-5mg-437mg-caixa-com-3-ampolas-com-1ml-de-solucao-de-uso-intramuscular-3-ampolas-com-2ml-de-diluente/p,"Dexa-Citoneurin Nff 100mg + 100mg + 5mg + 4,37mg, Caixa Com 3 Ampolas Com 1ml De Solucao De Uso Intramuscular + 3 Ampolas Com 2ml De Diluente",,,
None,7891317005764,,,https://www.farmaponte.com.br/cabergolina-05mg-8cpr-eur/p,"Cabergolina 0,5mg Eurofarma 8 Comprimidos",,,
Bigfral,7896012806135,,,https://www.farmaponte.com.br/fr-bigfral-plus-g-c8/p,"Fralda Geriátrica Bigfral Plus G, Pacote Com 8 Unidades",,,
Aché,7898907312646,,,https://www.farmaponte.com.br/hora-h-uno-15mg-caixa-com-1-comprimido/p,"Hora H Uno 1,5mg, Caixa Com 1 Comprimido",,,
Cosmed,7896094916890,,,https://www.farmaponte.com.br/gelol-bisnaga-com-60g-de-gel-dermatologico/p,Gelol Bisnaga Com 60g De Gel Dermatologico,,,
Sanofi,7891058018627,,,https://www.farmaponte.com.br/depura-solucao-oral-5600uiml-caixa-com-1-frasco-gotejador-com-10ml-de-solucao-de-uso-oral/p,"Depura Solucao Oral 5.600ui Ml, Caixa Com 1 Frasco Gotejador Com 10ml De Solucao De Uso Oral",,,
Eurofarma,7891317452971,,,https://www.farmaponte.com.br/domperidona-suspensao-eurofarma-1mgml-caixa-com-1-frasco-com-100ml-de-suspensao-de-uso-oral-1-seringa-dosadora/p,Domperidona 1mg Ml Suspensão Oral 100ml Eurofarma,,,
Ems,7896004705743,,,https://www.farmaponte.com.br/expectuss-30mg5ml-caixa-com-1-frasco-com-100ml-de-xarope-de-uso-adulto/p,Expectuss Expect Adulto Xarope 100ml,,,
Aspen Pharma,7895858016814,,,https://www.farmaponte.com.br/kwell-10mgg-caixa-com-1-frasco-com-60ml-de-locao-de-uso-capilar/p,"Kwell 10mg/G, Caixa Com 1 Frasco Com 60ml De Loção De Uso Capilar",,,
Momenta Farma,7899640808212,,,https://www.farmaponte.com.br/quelatus-bari-caixa-com-30-comprimidos/p,Quelatus Bari Caixa Com 30 Comprimidos,,,
Aché,7896658004896,,,https://www.farmaponte.com.br/allestra-20-0075mg-0020mg-caixa-com-21-drageas/p,"Allestra 20 0,075mg + 0,020mg, Caixa Com 21 Drágeas",,,
Suavié,7896290401626,,,https://www.farmaponte.com.br/sabonete-darrow-suavie-liquido-com-140ml/p,Suavie Sab Liquido 140ml,,,
Pharlab,7898216360772,,,https://www.farmaponte.com.br/vazidin-mr-35mg-caixa-com-60-comprimidos-revestidos/p,Vazidin Mr Trimetazidina 35mg 60 Comprimidos,,,
Termogel,7896085118197,,,https://www.farmaponte.com.br/bolsa-para-gelo-termogel-1-unidade/p,Bolsa Para Gelo Termogel 1 Unidade,,,
Dovalle,7896360000971,,,https://www.farmaponte.com.br/rubralong-susp-120ml/p,Rubralong Suspenção Oral 120ml,,,
Takeda,7896641801877,,,https://www.farmaponte.com.br/pondicilina-menta-12past/p,"Pondicilina 1,25mg + 1,25mg, Caixa Com 12 Pastilhas, Menta",,,
None,7891105131774,,,https://www.farmaponte.com.br/lisse-age-solution-60cps/p,Lisse Age Solution 60cps,,,
Grünenthal,7898582381975,,,https://www.farmaponte.com.br/tramal-r-50mg-10cpr/p,Tramal Retard 50mg 10 Comprimidos,,,
Biolab,7898549750127,,,https://www.farmaponte.com.br/disfor-artro-30sac-limao-zz/p,"Disfor Artro Caixa Com 30 Sachês Com 11,5g Cada De Pó Para Solução Oral",,,
Dovalle,7896360000995,,,https://www.farmaponte.com.br/foliane-30cpr/p,Foliane 30 Comprimidos,,,
None,7898495609326,,,https://www.farmaponte.com.br/grow-vit-bb-20ml/p,Polivitamínico Grow Vit Bb Gotas Com 20ml,,,
None,7896360001633,,,https://www.farmaponte.com.br/algi-osseo-30cpr/p,Algi Ósseo Com 30 Comprimidos,,,
None,7896360001176,,,https://www.farmaponte.com.br/algi-articular-30cpr/p,Algi Articular Com 30 Comprimidos,,,
Aché,7896181916086,,,https://www.farmaponte.com.br/angipress-cd-50-125mg-30cpr/p,"Angipress Cd 50mg + 12,5mg, Caixa Com 30 Comprimidos﻿",,,
None,7896360001794,,,https://www.farmaponte.com.br/algi-articular-30saches/p,Algi Articular 30 Sachês,,,
None,7898158691774,,,https://www.farmaponte.com.br/bronxol-xpe-adu-120ml/p,Bronxol 6mg Ml Xarope Adulto 120ml,,,
None,7896595410231,,,https://www.farmaponte.com.br/mascara-desc-trip-rosa-c-50-poli/p,Máscara Cirúrgica Descartável Tripla Rosa  Com Tira Elástica Adulto Com 50 Unidades,,,
Ranbaxy,7897076914088,,,https://www.farmaponte.com.br/esomeprazol-40mg-com-28-comprimidos-ranbaxy/p,Esomeprazol 40mg Com 28 Comprimidos Ranbaxy,,,
None,7896658047848,,,https://www.farmaponte.com.br/sany-d-4000ui-caixa-com-30-comprimidos-revestidos/p,Sany D 4000ui 30 Comprimidos Revestidos,,,
Cosmed,7896094928091,,,https://www.farmaponte.com.br/aas-inf-120cpr/p,Aas Infantil 100mg 120 Comprimidos,,,
Onetouch,7613427024585,,,https://www.farmaponte.com.br/one-touch-select-plus-50tiras/p,Tiras One Touch Select Plus 50 Unidades,,,
None,7895389153804,,,https://www.farmaponte.com.br/mascara-facial-antioxidante-resveratrol-e-berry-mask-10gr/p,Dermage Resveratrol E Berry Mask 10g,,,
None,7896226109336,,,https://www.farmaponte.com.br/vitergan-zinco-15mg-caixa-com-60-comprimidos/p,"Vitergan Zinco 15mg, Caixa Com 60 Comprimidos",,,
None,7898539010415,,,https://www.farmaponte.com.br/luva-procedimento-nitri-preta-p-c-20/p,Zz Luva Procedimento Nitri Preta P C 20,,,
None,,,,https://www.farmaponte.com.br/atacand-comb-16-25mg-30cpr-zz/p,"Atacand Comb 16 2,5mg 30cpr",,,
None,7898323762414,,,https://www.farmaponte.com.br/hialuskin-acido-hialuronico-150gm-stem-com-30-comprimidos/p,Hialuskin Ácido Hialurônico 150gm Stem Com 30 Comprimidos,,,
Blancy,7891142205346,,,https://www.farmaponte.com.br/blancy-olhos-clareador-de-olheiras-bisnaga-de-15ml/p,"Blancy Olhos Clareador De Olheiras, Bisnaga De 15ml",,,
None,7893454714776,,,https://www.farmaponte.com.br/culturelle-junior-6-saches/p,Culturelle Junior 6 Saches,,,
Eurofarma,7891317181604,,,https://www.farmaponte.com.br/zz-filinar-xpe-inf-120ml/p,Filinar  Xpe Inf 120ml,,,
Eurofarma,7891317017668,,,https://www.farmaponte.com.br/rivaroxabana-15mg-eurofarma-caixa-com-30-comprimidos-revestidos/p,Rivaroxabana 15mg 30 Comprimidos Ems Genérico,,,
Sanofi,7891058002862,,,https://www.farmaponte.com.br/allegra-d-24-horas-180-240mg-caixa-com-5-comprimidos-revestidos/p,"Allegra D 24 Horas 180 + 240mg, Caixa Com 5 Comprimidos Revestidos",,,
None,7898100244942,,,https://www.farmaponte.com.br/figaro-com-6-comprimidos/p,Fígaro Com 6 Comprimidos,,,
None,7898593052451,,,https://www.farmaponte.com.br/suplemento-alimentar-dermup-supreme-com-acido-hialuronico-d-pantenol-30-capsulas/p,Suplemento Alimentar Dermup Supreme Com Ácido Hialurônico + D-Pantenol 30 Cápsulas,,,
None,7892828003003,,,https://www.farmaponte.com.br/kit-suplemento-alimentar-foliasop-60-saches-10-testes-de-ovulacao/p,Kit Suplemento Alimentar Foliasop 60 Sachês + 10 Testes De Ovulação,,,
Corega,7896015591410,,,https://www.farmaponte.com.br/creme-fixador-de-dentadura-corega-ultra-menta-com-19g/p,Creme Fixador De Dentadura Corega Ultra Menta Com 19g,,,
Eurofarma,7891317427542,,,https://www.farmaponte.com.br/losartana-potassica-eurofarma-50mg-caixa-com-30-comprimidos-revestidos/p,Losartana Potássica 50mg 30 Comprimidos Ems Genérico,,,
None,7898430194290,,,https://www.farmaponte.com.br/nasoar-infantil-09-solucao-nasal-15-envelopes-lavador-nasal-120ml/p,"Nasoar Infantil 0,9  Solução Nasal 15 Envelopes + Lavador Nasal 120ml",,,
None,7896094920033,,,https://www.farmaponte.com.br/rinosoro-jet-xt-9mg-ml-frasco-spray-com-100ml-de-solucao-de-uso-nasal-infantil/p,"Rinosoro Jet Xt 9mg Ml, Frasco Spray Com 100ml De Solucao De Uso Nasal, Infantil",,,
None,7896422519793,,,https://www.farmaponte.com.br/ibuprofeno-50mg-gts-30ml-medle/p,Ibuprofeno 50mg Ml Medley Sabor Frutas Frasco 30ml,,,
None,7896026120425,,,https://www.farmaponte.com.br/malvatricin-fluor-100ml-l/p,Malvatricin Fluor 100ml,,,
Geolab,7899095233799,,,https://www.farmaponte.com.br/acetilcisteina-geolab-40mgml-caixa-com-1-frasco-com-120ml-de-xarope-copo-medidor/p,Acetilcisteína 40mg Ml Xarope Sabor Framboesa 120ml,,,
Gross,7892828001405,,,https://www.farmaponte.com.br/sepurin-20drg/p,Sepurin 20 Drageas,,,
None,7898323760427,,,https://www.farmaponte.com.br/colageno-hidrolisado-1000mg-stem-100-comprimidos/p,Colágeno Hidrolisado Com Minerais Stem 100 Comprimidos,,,
Ems,7896004753218,,,https://www.farmaponte.com.br/benziflex-lis-125-5mg-15cpr/p,Benziflex Lis 125 5mg Com 15 Comprimidos,,,
None,7894916516709,,,https://www.farmaponte.com.br/condres-performa-com-30-saches/p,Colágeno Condres Performa Sabor Tangerina 5g X 30 Sachês,,,
Teuto,7896112190844,,,https://www.farmaponte.com.br/finasterida-1mg-teuto-caixa-com-30-comprimidos-revestidos/p,Finasterida 1mg 30 Comprimidos Teuto,,,
Biosintética - Aché,7896181914280,,,https://www.farmaponte.com.br/fosfato-sodico-de-prednisolona-biosintetica-3mgml-caixa-com-1-frasco-com-60ml-de-solucao-de-uso-oral-1-pipeta-dosadora/p,Prednisolona 3mg Genérico Biosintética 60ml,,,
Prati-Donaduzzi,7898148298747,,,https://www.farmaponte.com.br/bromoprida-gotas-prati-donaduzzi-4mgml-caixa-com-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p,"Bromoprida Gotas Prati-Donaduzzi 4mg Ml, Caixa Com 1 Frasco Gotejador Com 20ml De Solucao De Uso Oral",,,
Novo Nordisk,7897705202364,,,https://www.farmaponte.com.br/xultophy-100uml-36mgml-caixa-com-1-carpule-com-3ml-de-solucao-de-uso-subcutaneo-1-sistema-de-aplicacao/p,"Xultophy 100u Ml + 3,6mg Ml Novo Nordisk Solução Injetável Com 3ml",,,
Aché,7896658007088,,,https://www.farmaponte.com.br/novacort-creme-10gr/p,"Novacort 20mg + 0,64mg + 2,5mg Creme",,,
Sanofi,7896070601062,,,https://www.farmaponte.com.br/neozine-25mg-20cpr-c1/p,Neozine 25mg Caixa Com 20 Comprimidos Revestidos,,,
Medley,7896422520980,,,https://www.farmaponte.com.br/rifamicina-spray-20ml-med/p,Rifamicina Sódica 10mg Ml Medley Spray Tópico 20ml,,,
Germed Pharma,7896004708461,,,https://www.farmaponte.com.br/piroxicam-20mg-15cpr-ger/p,Piroxicam 20mg Genérico Neo Química 15 Cápsulas,,,
Teuto,7896112135913,,,https://www.farmaponte.com.br/clonazepam-gts-20ml-teuto/p,Clonazepam Gts 20ml Teuto,,,
Prati-Donaduzzi,7898148294596,,,https://www.farmaponte.com.br/acetato-de-dexametasona-prati-donaduzzi-1mgg-caixa-com-1-bisnga-com-10g-de-creme-de-uso-dermatologico/p,"Acetato De Dexametasona Prati-Donaduzzi 1mg G, Caixa Com 1 Bisnga Com 10g De Creme De Uso Dermatologico",,,
Ems,7896004737225,,,https://www.farmaponte.com.br/orlistate-120mg-84cpr-ems/p,Orlistate 120mg 84 Cápsulas Ems Genérico,,,
None,7896714274010,,,https://www.farmaponte.com.br/levocetirizina-5mg-10cpr-neo/p,Dicloridrato De Levocetirizina 5mg Neo Química 10 Comprimidos,,,
Biobras Farma,7898616360563,,,https://www.farmaponte.com.br/lifepen-g-roxa-caneta-para-insulina/p,Caneta Aplicadora De Insulina Lifepen G Roxa,,,
None,7896658038457,,,https://www.farmaponte.com.br/soanza-xr-35mg-com-60-comprimidos-revestidos-de-liberacao-prolongada/p,Soanza Xr 35mg Com 60 Comprimidos Revestidos De Liberacao Prolongada,,,
Cosmed,7896094918443,,,https://www.farmaponte.com.br/artroflan-40cpr/p,Artroflan 40cpr,,,
Nova Química,7895296280204,,,https://www.farmaponte.com.br/alprazolam-2-30cpr-nq/p,Alprazolam 2mg Genérico Mepha 30 Comprimidos,,,
Aché,7896658000393,,,https://www.farmaponte.com.br/famox-40mg-10cps/p,Famox 40mg 10 Comprimidos,,,
Ems,7896004766980,,,https://www.farmaponte.com.br/rivaroxabana-10mg-ems-caixa-com-10-comprimidos-revestidos/p,"Rivaroxabana 10mg Ems, Caixa Com 10 Comprimidos Revestidos",,,
None,7899547528626,,,https://www.farmaponte.com.br/losartana-potassica-50mg-prati-donaduzzi-60-comprimidos/p,Losartana Potássica 50mg Prati Donaduzzi 60 Comprimidos,,,
Eurofarma,7891317421854,,,https://www.farmaponte.com.br/meloxicam-15mg-10cpr-euro-g/p,Meloxican 15mg Eurofarma 10 Comprimidos,,,
None,7891317016333,,,https://www.farmaponte.com.br/bilastina-20mg-30-comprimidos-eurofarma-generico/p,Bilastina 20mg 30 Comprimidos Eurofarma Genérico,,,
Aché,7896658039492,,,https://www.farmaponte.com.br/runner-rosuvastatina-calcica-com-5mg-com-30-comprimidos/p,Runner Rosuvastatina Cálcica 5mg 30 Comprimidos,,,
None,7891317017699,,,https://www.farmaponte.com.br/rivaxa-rivaroxabana-10mg-30-comprimidos/p,Rivaxa Rivaroxabana 10mg 30 Comprimidos,,,
None,7896004723587,,,https://www.farmaponte.com.br/domperidona-10mg-30cpr-ger/p,Domperidona 10mg 30 Comprimidos - Germed,,,
Althaia,7898569762742,,,https://www.farmaponte.com.br/acetato-de-clormadinona-etinilestradiol-2mg-003mg-com-21-comprimidos-althaia/p,"Acetato De Clormadinona + Etinilestradiol Althaia 2mg + 0,03mg, Caixa Com 21 Comprimidos Revestidos",,,
None,7898244720012,,,https://www.farmaponte.com.br/actifedrin-20cpr/p,Actifedrin Farmoquímica 20 Comprimidos,,,
None,7896658004360,,,https://www.farmaponte.com.br/omepramix-7cartelas28/p,@ Omepramix 7cartelas+28,,,
None,7891105135949,,,https://www.farmaponte.com.br/maxredux-cha-vermelho-mk-160gr/p,Maxredux Cha Vermelho Melancia E Kiwi 160 Gramas,,,
None,7896714292489,,,https://www.farmaponte.com.br/cloridrato-de-ondansetrona-8mg-neo-quimica-caixa-com-10-comprimidos-orodispersiveis/p,"Cloridrato De Ondansetrona 8mg Neo Quimica, Caixa Com 10 Comprimidos Orodispersiveis",,,
Sanofi,7891058020323,,,https://www.farmaponte.com.br/toujeo-300uml-caixa-com-1-carpule-com-15ml-de-solucao-de-uso-subcutaneo-1-caneta-aplicadora/p,"Toujeo 300u 1,5ml + 1 Caneta Aplicadora",,,
None,7899551308917,,,https://www.farmaponte.com.br/sutriptan-50mg-2cpr/p,Sutriptan 50mg 2 Comprimidos Revestidos,,,
Cosmed,7896094916135,,,https://www.farmaponte.com.br/maracugina-pi-sol-100ml/p,"Maracugina Pi 90mg/Ml, Frasco Com 100ml De Solução De Uso Oral",,,
Ems,7896004762319,,,https://www.farmaponte.com.br/gliclazida-ems-30mg-caixa-com-30-comprimidos-de-liberacao-prolongada/p,"Gliclazida Ems 30mg, Caixa Com 30 Comprimidos De Liberacao Prolongada",,,
Pf Consumer Healthcare,7896015518370,,,https://www.farmaponte.com.br/sal-de-fruta-eno-limao-100gr-zz/p,Sal De Fruta Eno Limao 100gr,,,
Reckitt Benckiser,7896016805165,,,https://www.farmaponte.com.br/naldecon-noite-400mg-20mg-400mg-4mg-caixa-com-24-comprimidos/p,Naldecon Noite Caixa Com 24 Comprimidos,,,
Melcon,7898574611264,,,https://www.farmaponte.com.br/desogestrel-novartis-0075mg-caixa-com-28-comprimidos-revestidos-23119/p,"Desogestrel Melcon 0,075mg, Caixa Com 28 Comprimidos Revestidos",,,
Legrand,7894916143004,,,https://www.farmaponte.com.br/enalapril-5mg-30cpr-leg/p,Maleato De Enalapril 5mg Genérico Legrand 30 Comprimidos,,,
None,7896523214641,,,https://www.farmaponte.com.br/clor-ciclobenzaprina-10-15-cim/p,Cloridrato De Ciclobenzaprina 10mg Genérico Biosintética 15 Comprimidos,,,
P&amp;G,7891721100017,,,https://www.farmaponte.com.br/cebion-comprimido-1g-caixa-com-10-comprimidos-efervescentes-sabor-laranja/p,"Vitamina C Cebion Comprimido 1g, Caixa Com 10 Comprimidos Efervescentes, Sabor Laranja",,,
Neo Química,7896714211305,,,https://www.farmaponte.com.br/besilato-de-anlodipino-5mg-com-30-comprimidos-neo-quimica/p,Besilato De Anlodipino 5mg Com 30 Comprimidos Neo Quimica,,,
Cimed,7896523226590,,,https://www.farmaponte.com.br/cimegripe-dia-800mg-20mg-caixa-com-12-comprimidos-revestidos/p,"Cimegripe Dia 800mg + 20mg, Caixa Com 12 Comprimidos Revestidos",,,
Boiron,7898927111144,,,https://www.farmaponte.com.br/coryzalia-caixa-com-40-comprimidos/p,Coryzalia Caixa Com 40 Comprimidos,,,
Ems,7896004731698,,,https://www.farmaponte.com.br/pioglitazona-15mg-15cpr-ems/p,Cloridrato De Pioglitazona 15mg Com 15 Comprimidos Ems,,,
None,7896004805368,,,https://www.farmaponte.com.br/expectuss-xpe-inf-100ml/p,Expectuss Xarope Infantil 100ml,,,
None,7896009498244,,,https://www.farmaponte.com.br/advipro-diclofenaco-dietilamonio-116mg-g-gel-30g/p,"Advipro Diclofenaco Dietilamônio 11,6mg G Gel 30g",,,
Medley/Astrazeneca,7896206425869,,,https://www.farmaponte.com.br/esomeprazol-magnesico-medley-20mg-caixa-com-28-comprimidos-revestidos/p,"Esomeprazol Magnésico Medley/Astrazeneca 20mg, Caixa Com 28 Comprimidos Revestidos",,,
Gsk,7896251801540,,,https://www.farmaponte.com.br/vitanol-a-cre-005-30gr/p,"Vitanol-A 0,5mg/G, Caixa Com 1 Bisnaga Com 30g De Creme De Uso Dermatológico",,,
Bayer,7891106914147,,,https://www.farmaponte.com.br/yaz-3mg-002mg-caixa-com-24-comprimidos-revestidos/p,Yaz Bayer 24 Comprimidos,,,
None,7891105131750,,,https://www.farmaponte.com.br/omega-do-alasca-60cps/p,Ômega 3 Alaska Kester 60 Cápsulas,,,
Aché,7896658004858,,,https://www.farmaponte.com.br/artrolive-500mg-400mg-caixa-com-30-capsulas-gelatinosas-dura/p,Artrolive 400mg + 500mg Com 30 Cápsulas Aché,,,
Biolab,7896241265406,,,https://www.farmaponte.com.br/suprelle-1mg-05mg-caixa-com-28-comprimidos-revestidos/p,"Suprelle 1mg + 0,5mg, Caixa Com 28 Comprimidos Revestidos",,,
None,7896714290584,,,https://www.farmaponte.com.br/desrinite-180-mg-10-comprimidos/p,Desrinite 180mg 10 Comprimidos,,,
Cosmed,7891142118073,,,https://www.farmaponte.com.br/calminex-ice-aero-60gr/p,Calminex Ice Aero 60gr,,,
None,7891158100246,,,https://www.farmaponte.com.br/ensure-abbott-lata-baunilha-900g/p,"Suplemento Nutricional Ensure Abbott Lata, Baunilha, 900g",,,
Eurofarma,7891317002930,,,https://www.farmaponte.com.br/perosteo-km-caramelo-caixa-com-30-tabletes-mastigaveis/p,"Perosteo Km Caramelo, Caixa Com 30 Tabletes Mastigáveis",,,
Cimed,7896523210742,,,https://www.farmaponte.com.br/cetoconazol-comprimido-cimed-200mg-caixa-com-30-comprimidos/p,Cetoconazol 200mg 30 Comprimidos Cimed Genérico,,,
None,7895389144222,,,https://www.farmaponte.com.br/mascara-facial-hidratante-caviar-gold-mask-10gr/p,Máscara Facial Dermage Caviar Gold Mask 10g,,,
Teuto,7896112114574,,,https://www.farmaponte.com.br/fenitoina-100mg-30cpr-teu-ge/p,Fenitoína - Teuto 100mg Caixa Com 30 Comprimidos,,,
Eurofarma,7891317016418,,,https://www.farmaponte.com.br/altad-caps-7000ui-caixa-com-4-capsulas-moles/p,Vitamina D3 Alta D Colecalciferol 7.000ui 4 Cápsulas,,,
Legrand,7894916146401,,,https://www.farmaponte.com.br/carvedilol-625mg-30cpr-leg/p,"Carvedilol 6,25mg 30 Comprimidos",,,
None,7898096577550,,,https://www.farmaponte.com.br/deocil-sl-10mg-caixa-com-20-comprimidos-sublinguais/p,"Deocil Sl 10mg, Caixa Com 20 Comprimidos Sublinguais",,,
None,7896004780092,,,https://www.farmaponte.com.br/pos-sol-caladryl-gel-com-120gr/p,Caladryl Pós Sol Gel 120g Frasco,,,
None,7896714290577,,,https://www.farmaponte.com.br/cloridrato-de-fexofenadina-180mg-neo-quimica-caixa-com-30-comprimidos-revestidos/p,"Cloridrato De Fexofenadina 180mg Neo Quimica, Caixa Com 10 Comprimidos Revestidos",,,
Bausch + Lomb,7896862993009,,,https://www.farmaponte.com.br/dalmadorm-30mg-30cpr-b1/p,Dalmadorm Flurazepam 30mg 30 Comprimidos,,,
Santa Clara,7897169207332,,,https://www.farmaponte.com.br/mascara-descartavel-santa-clara-5-unidades/p,"Máscara Descartável Santa Clara Com Elástico, Sortida Com 5 Unidades",,,
None,7898549758413,,,https://www.farmaponte.com.br/fascia-caixa-com-30-saches-de-11g-de-po-para-solucao-oral-abacaxi/p,Colageno Fascia 30 Saches Abacaxi,,,
Eurofarma,7891317010218,,,https://www.farmaponte.com.br/bup-xl-300mg-com-30-comprimidos-de-liberacao-prolongada/p,Bup Xl Cloridrato De Bupropiona 300mg 30 Comprimidos,,,
Geolab,7899095230293,,,https://www.farmaponte.com.br/acetato-de-prednisolona-geolab-10mgml-caixa-com-1-frasco-gotejador-com-5ml-de-suspensao-de-uso-oftalmico/p,Acetato De Prednisolona 10mg Ml Genérico Geolab 5ml,,,
None,7898582381937,,,https://www.farmaponte.com.br/damater-omega-frasco-com-60-capsulas/p,Damater Ômega Com 60 Cápsulas,,,
Não encontrada,Não encontrado,,,https://www.farmaponte.com.br/folater-30cpr/p,Folater 30 Comprimidos Kester,,,
Legrand,7896004732930,,,https://www.farmaponte.com.br/ibuflex-capsula-400mg-caixa-com-8-capsulas-gelatinosas-moles/p,"Ibuflex Cápsula 400mg, Caixa Com 8 Cápsulas Gelatinosas Moles",,,
G-Tech,7898639690630,,,https://www.farmaponte.com.br/eletroestimulador-g-tech-tens-alivio-ja-aparelho-eletro-estimulador-gel-condutor-adesivo-cabo-usb/p,Eletroestimulador G-Tech Tens Alivio Já Aparelho Eletroestimulador + Cabo Usb,,,
Jontex,7896222720504,,,https://www.farmaponte.com.br/preservativo-jontex-marathon-com-3-unidades/p,Zz Preservativo Jontex Marathon Com 3 Unidades,,,
Janssen-Cilag,7896212422562,,,https://www.farmaponte.com.br/kalyamon-kids-frasco-com-250ml-de-suspensao-de-uso-oral-copo-medidor/p,Kalyamon Kids Frasco Com 250ml De Suspensão De Uso Oral + Copo Medidor,,,
Polinize Florais,7898606971014,,,https://www.farmaponte.com.br/florais-bach-baixa-imunidade-30ml/p,Florais De Bach Lifar Baixa Imunidade 30ml,,,
Bigfral,7896012878842,,,https://www.farmaponte.com.br/roupa-intima-bigfral-pants-premium-pm-16-unidades/p,"Roupa Íntima Bigfral Pants Premium P/M, Pacote Com 16 Unidades",,,
Legrand,7894916143080,,,https://www.farmaponte.com.br/nimesulida-legrand-100mg-caixa-com-12-comprimidos/p,"Nimesulida Legrand 100mg, Caixa Com 12 Comprimidos",,,
Biosintética - Aché,7896181909651,,,https://www.farmaponte.com.br/dipirona-monoidratada-ache-500mgml-caixa-com-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p,"Dipirona Monoidratada Biosintética - Aché 500mg/Ml, Caixa Com 1 Frasco Gotejador Com 20ml De Solução De Uso Oral",,,
Novo Nordisk,7897705203231,,,https://www.farmaponte.com.br/novolin-n-100uiml-caixa-com-1-frasco-ampola-com-10ml-de-suspensao-de-uso-subcutaneo/p,Insulina Humana Novolin 100ui Frasco Com 10ml,,,
Ensure,7891158100383,,,https://www.farmaponte.com.br/ensure-abbott-lata-morango-900g/p,"Ensure Abbott Morango, Lata, 1 Unidade Com 900g",,,
Teuto,7896112162322,,,https://www.farmaponte.com.br/alendronato-de-sodio-teuto-70mg-caixa-com-4-comprimidos/p,Alendronato De Sódio 70mg Ems Com 4 Comprimidos,,,
